Emotion: anxiety, Statement: eight hundred eight, Gender: male, Situation: conversation, Color: (73, 205, 46)
Emotion: neutral, Statement: two thousand three, Gender: female, Situation: distant, Color: (0, 0, 0)
Emotion: neutral, Statement: two thousand three, Gender: female, Situation: distant, Color: (0, 0, 0)
Emotion: neutral, Statement: two thousand three, Gender: female, Situation: distant, Color: (0, 0, 0)
Emotion: neutral, Statement: eight thousand nine, Gender: female, Situation: distant, Color: (0, 0, 0)
Emotion: neutral, Statement: eight thousand nine, Gender: female, Situation: distant, Color: (0, 0, 0)
Emotion: neutral, Statement: june twenty-fifth, Gender: female, Situation: distant, Color: (0, 0, 0)
Emotion: neutral, Statement: june twenty-fifth, Gender: female, Situation: distant, Color: (0, 0, 0)
Emotion: neutral, Statement: june twenty-fifth, Gender: female, Situation: distant, Color: (0, 0, 0)
Emotion: neutral, Statement: seventy-eight, Gender: female, Situation: distant, Color: (0, 0, 0)
Emotion: neutral, Statement: seventy-eight, Gender: female, Situation: distant, Color: (0, 0, 0)
Emotion: neutral, Statement: seventy-eight, Gender: female, Situation: distant, Color: (0, 0, 0)
Emotion: neutral, Statement: october sixth, Gender: female, Situation: tete a tete, Color: (0, 0, 0)
Emotion: neutral, Statement: october sixth, Gender: female, Situation: tete a tete, Color: (0, 0, 0)
Emotion: neutral, Statement: october sixth, Gender: female, Situation: tete a tete, Color: (0, 0, 0)
Emotion: neutral, Statement: six hundred six, Gender: female, Situation: tete a tete, Color: (0, 0, 0)
Emotion: neutral, Statement: eight thousand three, Gender: female, Situation: tete a tete, Color: (0, 0, 0)
Emotion: neutral, Statement: eight thousand three, Gender: female, Situation: tete a tete, Color: (0, 0, 0)
Emotion: neutral, Statement: june eleventh, Gender: female, Situation: tete a tete, Color: (0, 0, 0)
Emotion: neutral, Statement: june eleventh, Gender: female, Situation: tete a tete, Color: (0, 0, 0)
Emotion: neutral, Statement: june eleventh, Gender: female, Situation: tete a tete, Color: (0, 0, 0)
Emotion: neutral, Statement: nine hundred twelve, Gender: female, Situation: tete a tete, Color: (0, 0, 0)
Emotion: neutral, Statement: nine hundred twelve, Gender: female, Situation: tete a tete, Color: (0, 0, 0)
Emotion: neutral, Statement: one thousand ten, Gender: female, Situation: tete a tete, Color: (0, 0, 0)
Emotion: neutral, Statement: april seventh, Gender: female, Situation: tete a tete, Color: (0, 0, 0)
Emotion: neutral, Statement: april seventh, Gender: female, Situation: tete a tete, Color: (0, 0, 0)
Emotion: neutral, Statement: april seventh, Gender: female, Situation: tete a tete, Color: (0, 0, 0)
Emotion: neutral, Statement: april seventh, Gender: female, Situation: tete a tete, Color: (0, 0, 0)
Emotion: neutral, Statement: august thirteenth, Gender: female, Situation: tete a tete, Color: (0, 0, 0)
Emotion: neutral, Statement: august thirteenth, Gender: female, Situation: tete a tete, Color: (0, 0, 0)
Emotion: neutral, Statement: august thirteenth, Gender: female, Situation: tete a tete, Color: (0, 0, 0)
Emotion: neutral, Statement: august thirteenth, Gender: female, Situation: tete a tete, Color: (0, 0, 0)
Emotion: neutral, Statement: eight hundred three, Gender: female, Situation: tete a tete, Color: (0, 0, 0)
Emotion: neutral, Statement: eight hundred three, Gender: female, Situation: tete a tete, Color: (0, 0, 0)
Emotion: neutral, Statement: eight hundred three, Gender: female, Situation: tete a tete, Color: (0, 0, 0)
Emotion: neutral, Statement: february, Gender: female, Situation: tete a tete, Color: (0, 0, 0)
Emotion: neutral, Statement: february, Gender: female, Situation: tete a tete, Color: (0, 0, 0)
Emotion: neutral, Statement: february, Gender: female, Situation: tete a tete, Color: (0, 0, 0)
Emotion: neutral, Statement: five hundred four, Gender: female, Situation: tete a tete, Color: (0, 0, 0)
Emotion: neutral, Statement: five hundred four, Gender: female, Situation: tete a tete, Color: (0, 0, 0)
Emotion: neutral, Statement: four hundred five, Gender: female, Situation: tete a tete, Color: (0, 0, 0)
Emotion: neutral, Statement: four thousand five, Gender: female, Situation: tete a tete, Color: (0, 0, 0)
Emotion: neutral, Statement: fourteen hundred, Gender: female, Situation: tete a tete, Color: (0, 0, 0)
Emotion: neutral, Statement: fourteen hundred, Gender: female, Situation: tete a tete, Color: (0, 0, 0)
Emotion: neutral, Statement: nine thousand twelve, Gender: female, Situation: tete a tete, Color: (0, 0, 0)
Emotion: neutral, Statement: nine thousand twelve, Gender: female, Situation: tete a tete, Color: (0, 0, 0)
Emotion: neutral, Statement: november ninth, Gender: female, Situation: tete a tete, Color: (0, 0, 0)
Emotion: neutral, Statement: november ninth, Gender: female, Situation: tete a tete, Color: (0, 0, 0)
Emotion: neutral, Statement: one hundred ten, Gender: female, Situation: tete a tete, Color: (0, 0, 0)
Emotion: neutral, Statement: september tenth, Gender: female, Situation: tete a tete, Color: (0, 0, 0)
Emotion: neutral, Statement: september tenth, Gender: female, Situation: tete a tete, Color: (0, 0, 0)
Emotion: neutral, Statement: september tenth, Gender: female, Situation: tete a tete, Color: (0, 0, 0)
Emotion: neutral, Statement: six thousand six, Gender: female, Situation: tete a tete, Color: (0, 0, 0)
Emotion: neutral, Statement: ten thousand four, Gender: female, Situation: tete a tete, Color: (0, 0, 0)
Emotion: neutral, Statement: ten thousand four, Gender: female, Situation: tete a tete, Color: (0, 0, 0)
Emotion: neutral, Statement: three hundred two, Gender: female, Situation: tete a tete, Color: (0, 0, 0)
Emotion: neutral, Statement: three hundred two, Gender: female, Situation: tete a tete, Color: (0, 0, 0)
Emotion: neutral, Statement: three thousand two, Gender: female, Situation: tete a tete, Color: (0, 0, 0)
Emotion: neutral, Statement: two hundred twelve, Gender: female, Situation: tete a tete, Color: (0, 0, 0)
Emotion: neutral, Statement: two thousand one, Gender: female, Situation: tete a tete, Color: (0, 0, 0)
Emotion: neutral, Statement: five thousand four, Gender: female, Situation: tete a tete, Color: (0, 0, 0)
Emotion: neutral, Statement: april seventeenth, Gender: female, Situation: tete a tete, Color: (0, 0, 0)
Emotion: neutral, Statement: april seventeenth, Gender: female, Situation: tete a tete, Color: (0, 0, 0)
Emotion: neutral, Statement: april seventeenth, Gender: female, Situation: tete a tete, Color: (0, 0, 0)
Emotion: neutral, Statement: june twenty-sixth, Gender: female, Situation: tete a tete, Color: (0, 0, 0)
Emotion: neutral, Statement: june twenty-sixth, Gender: female, Situation: tete a tete, Color: (0, 0, 0)
Emotion: neutral, Statement: june twenty-sixth, Gender: female, Situation: tete a tete, Color: (0, 0, 0)
Emotion: neutral, Statement: march twenty-fourth, Gender: female, Situation: tete a tete, Color: (0, 0, 0)
Emotion: neutral, Statement: march twenty-fourth, Gender: female, Situation: tete a tete, Color: (0, 0, 0)
Emotion: neutral, Statement: march twenty-fourth, Gender: female, Situation: tete a tete, Color: (0, 0, 0)
Emotion: neutral, Statement: march twenty-fourth, Gender: female, Situation: tete a tete, Color: (0, 0, 0)
Emotion: neutral, Statement: may twenty-fifth, Gender: female, Situation: tete a tete, Color: (0, 0, 0)
Emotion: neutral, Statement: may twenty-fifth, Gender: female, Situation: tete a tete, Color: (0, 0, 0)
Emotion: neutral, Statement: may twenty-fifth, Gender: female, Situation: tete a tete, Color: (0, 0, 0)
Emotion: neutral, Statement: may twenty-fifth, Gender: female, Situation: tete a tete, Color: (0, 0, 0)
Emotion: neutral, Statement: seventy-one, Gender: female, Situation: tete a tete, Color: (0, 0, 0)
Emotion: neutral, Statement: thirty-seven, Gender: female, Situation: tete a tete, Color: (0, 0, 0)
Emotion: neutral, Statement: thirty-seven, Gender: female, Situation: tete a tete, Color: (0, 0, 0)
Emotion: panic, Statement: june thirtieth, Gender: female, Situation: conversation, Color: (73, 233, 49)
Emotion: panic, Statement: august fourteenth, Gender: female, Situation: conversation, Color: (73, 233, 49)
Emotion: panic, Statement: four hundred ten, Gender: female, Situation: conversation, Color: (73, 233, 49)
Emotion: panic, Statement: nine thousand five, Gender: female, Situation: conversation, Color: (73, 233, 49)
Emotion: panic, Statement: nine thousand five, Gender: female, Situation: conversation, Color: (73, 233, 49)
Emotion: panic, Statement: one thousand three, Gender: female, Situation: conversation, Color: (73, 233, 49)
Emotion: panic, Statement: september sixth, Gender: female, Situation: conversation, Color: (73, 233, 49)
Emotion: panic, Statement: six thousand one, Gender: female, Situation: conversation, Color: (73, 233, 49)
Emotion: panic, Statement: three hundred ten, Gender: female, Situation: conversation, Color: (73, 233, 49)
Emotion: panic, Statement: may twelfth, Gender: female, Situation: conversation, Color: (73, 233, 49)
Emotion: panic, Statement: fifty-seven, Gender: female, Situation: conversation, Color: (73, 233, 49)
Emotion: panic, Statement: fifty-seven, Gender: female, Situation: conversation, Color: (73, 233, 49)
Emotion: panic, Statement: may twenty-first, Gender: female, Situation: conversation, Color: (73, 233, 49)
Emotion: panic, Statement: may twenty-first, Gender: female, Situation: conversation, Color: (73, 233, 49)
Emotion: pride, Statement: eight thousand five, Gender: female, Situation: conversation, Color: (209, 201, 216)
Emotion: pride, Statement: ten thousand ten, Gender: female, Situation: conversation, Color: (209, 201, 216)
Emotion: pride, Statement: ten thousand ten, Gender: female, Situation: conversation, Color: (209, 201, 216)
Emotion: pride, Statement: february, Gender: female, Situation: conversation, Color: (209, 201, 216)
Emotion: pride, Statement: five thousand one, Gender: female, Situation: conversation, Color: (209, 201, 216)
Emotion: pride, Statement: five thousand one, Gender: female, Situation: conversation, Color: (209, 201, 216)
Emotion: pride, Statement: fourteen hundred, Gender: female, Situation: conversation, Color: (209, 201, 216)
Emotion: pride, Statement: fourteen hundred, Gender: female, Situation: conversation, Color: (209, 201, 216)
Emotion: pride, Statement: september tenth, Gender: female, Situation: conversation, Color: (209, 201, 216)
Emotion: pride, Statement: september tenth, Gender: female, Situation: conversation, Color: (209, 201, 216)
Emotion: pride, Statement: six hundred five, Gender: female, Situation: conversation, Color: (209, 201, 216)
Emotion: pride, Statement: six hundred five, Gender: female, Situation: conversation, Color: (209, 201, 216)
Emotion: pride, Statement: two hundred eight, Gender: female, Situation: conversation, Color: (209, 201, 216)
Emotion: pride, Statement: one hundred one, Gender: female, Situation: conversation, Color: (209, 201, 216)
Emotion: pride, Statement: one hundred one, Gender: female, Situation: conversation, Color: (209, 201, 216)
Emotion: pride, Statement: march twenty-fifth, Gender: female, Situation: conversation, Color: (209, 201, 216)
Emotion: pride, Statement: march twenty-fifth, Gender: female, Situation: conversation, Color: (209, 201, 216)
Emotion: pride, Statement: may twenty-fourth, Gender: female, Situation: conversation, Color: (209, 201, 216)
Emotion: passive, Statement: eight thousand six, Gender: female, Situation: conversation, Color: (110, 95, 81)
Emotion: passive, Statement: thirteen hundred, Gender: female, Situation: conversation, Color: (110, 95, 81)
Emotion: passive, Statement: april nineteenth, Gender: female, Situation: conversation, Color: (110, 95, 81)
Emotion: passive, Statement: two hundred ten, Gender: female, Situation: conversation, Color: (110, 95, 81)
Emotion: passive, Statement: eight hundred six, Gender: female, Situation: conversation, Color: (110, 95, 81)
Emotion: passive, Statement: ten thousand eight, Gender: female, Situation: conversation, Color: (110, 95, 81)
Emotion: passive, Statement: may twentieth, Gender: female, Situation: conversation, Color: (110, 95, 81)
