,emotion,statements,situation,gender,mfcc
datasources\LDC\wav\4NT3s1340.wav,neutral,february,tete a tete,female,"[-487.149169921875, 147.16119384765625, -92.39839935302734, 38.866546630859375, 19.436317443847656, -9.5494966506958, 29.290796279907227, -10.165614128112793, 8.948099136352539, 11.424199104309082, -19.257965087890625, 14.407955169677734, 7.048320770263672, -6.054783821105957, 9.967262268066406, -2.068537950515747, 5.815208435058594, 7.322196960449219, -1.8965340852737427, 11.170609474182129]"
datasources\LDC\wav\4NT3s1341.wav,neutral,february,tete a tete,female,"[-484.2734680175781, 140.21139526367188, -34.06587219238281, 39.38687515258789, 25.000198364257812, 13.405830383300781, 32.66977310180664, -3.173140287399292, 15.99367618560791, 10.915679931640625, -23.137094497680664, 10.050911903381348, 8.192033767700195, -11.539141654968262, 4.236438751220703, -0.8611849546432495, 3.247576951980591, 12.163954734802246, 1.3616105318069458, -0.4748680293560028]"
datasources\LDC\wav\4NT3s1342.wav,neutral,february,tete a tete,female,"[-477.09466552734375, 136.04754638671875, -37.48674392700195, 34.19261169433594, 19.264577865600586, 8.380997657775879, 32.82310104370117, -3.3807156085968018, 11.356819152832031, 12.916393280029297, -19.900602340698242, 5.677151203155518, 8.782464981079102, -6.715176582336426, 3.5120203495025635, -1.2458032369613647, 4.585574626922607, 11.709721565246582, 1.5326520204544067, 0.6074181795120239]"
datasources\LDC\wav\4NT3s1350.wav,neutral,five hundred four,tete a tete,female,"[-408.8300476074219, 148.91232299804688, -55.48555374145508, 45.535369873046875, 14.057262420654297, -11.405746459960938, 29.77799415588379, -10.47544002532959, 3.1482646465301514, 17.458459854125977, -11.853419303894043, 6.991070747375488, 1.7827235460281372, -8.559508323669434, 7.977132320404053, -0.10166898369789124, 5.8709330558776855, 9.979836463928223, -1.1744439601898193, 5.123142719268799]"
datasources\LDC\wav\4NT3s1351.wav,neutral,five hundred four,tete a tete,female,"[-480.0927429199219, 150.23468017578125, -32.270751953125, 41.285980224609375, 13.155159950256348, -4.1421589851379395, 27.638795852661133, -11.785330772399902, 3.2938106060028076, 19.51542091369629, -10.465481758117676, 1.2396268844604492, -1.0823211669921875, -9.11468505859375, 4.673920631408691, 0.026847662404179573, 7.805881500244141, 13.89145278930664, 5.986555576324463, 9.770450592041016]"
datasources\LDC\wav\4NT3s1380.wav,neutral,four hundred five,tete a tete,female,"[-402.27783203125, 147.69517517089844, -56.43812942504883, 38.54448318481445, 19.22238540649414, -12.796673774719238, 21.237382888793945, -6.740701198577881, 3.0992369651794434, 13.600188255310059, -6.0625224113464355, 10.031569480895996, -0.8219363689422607, -7.9972968101501465, 9.22234058380127, -1.7343029975891113, 3.874983310699463, 9.387407302856445, -1.1601104736328125, 8.447906494140625]"
datasources\LDC\wav\4NT3s1400.wav,neutral,four thousand five,tete a tete,female,"[-353.52197265625, 122.9038314819336, -41.900482177734375, 35.01708221435547, 22.628734588623047, -5.4375152587890625, 16.029544830322266, -7.658999443054199, 3.505997896194458, 12.631254196166992, -7.231980323791504, 5.50493860244751, 0.17222058773040771, -6.716172218322754, 5.544376373291016, -2.062424898147583, 3.6418824195861816, 8.277135848999023, -2.699681282043457, 3.85598087310791]"
datasources\LDC\wav\4NT3s1430.wav,neutral,fourteen hundred,tete a tete,female,"[-437.7416687011719, 126.79788208007812, -57.03915023803711, 38.30491256713867, 23.285911560058594, -4.161778450012207, 26.966894149780273, -3.4957234859466553, 4.8372015953063965, 15.463632583618164, -6.191536903381348, 6.779526710510254, 0.25948211550712585, -4.491588115692139, 8.313515663146973, -3.462904691696167, 2.769885301589966, 7.278818607330322, -3.1199729442596436, 5.753046035766602]"
datasources\LDC\wav\4NT3s1431.wav,neutral,fourteen hundred,tete a tete,female,"[-426.1036682128906, 134.22207641601562, -56.89897537231445, 39.264686584472656, 26.013755798339844, -3.2973358631134033, 22.748111724853516, -8.583929061889648, 6.2628865242004395, 17.44344139099121, -11.097330093383789, 3.081608772277832, 2.4713497161865234, -4.882378101348877, 6.045952796936035, 0.01778402552008629, 4.8703694343566895, 3.1114134788513184, -3.9062085151672363, 7.863381385803223]"
datasources\LDC\wav\4NT3s1540.wav,neutral,nine thousand twelve,tete a tete,female,"[-422.99932861328125, 159.5173797607422, -56.03300094604492, 44.278892517089844, 24.10091209411621, -12.37149429321289, 18.843589782714844, -13.497522354125977, 1.1348944902420044, 16.637062072753906, -10.515997886657715, 3.260275363922119, -0.3535306453704834, -4.967234134674072, 11.832504272460938, 0.21038712561130524, 3.7537100315093994, 9.888195037841797, -1.2511125802993774, 5.494495868682861]"
datasources\LDC\wav\4NT3s1541.wav,neutral,nine thousand twelve,tete a tete,female,"[-443.4803466796875, 150.935791015625, -65.98445892333984, 49.51641845703125, 24.156152725219727, -13.61029052734375, 22.820608139038086, -13.321691513061523, 2.4067654609680176, 18.509489059448242, -9.60612964630127, 7.823944568634033, 3.436645984649658, -2.987092971801758, 11.85449504852295, -1.2637629508972168, 7.1323418617248535, 12.8243989944458, -2.657586097717285, 5.802975177764893]"
datasources\LDC\wav\4NT3s1570.wav,neutral,november ninth,tete a tete,female,"[-401.5919494628906, 101.42539978027344, -45.80562973022461, 22.967105865478516, 18.198413848876953, -8.932852745056152, 14.343605041503906, -0.9749000072479248, 1.9344913959503174, 9.78477668762207, -7.275548934936523, 1.0621521472930908, 3.826860189437866, 0.28356531262397766, 7.5815324783325195, 1.3745793104171753, 4.179866313934326, 9.700889587402344, 2.735610246658325, 5.089427947998047]"
datasources\LDC\wav\4NT3s1571.wav,neutral,november ninth,tete a tete,female,"[-529.30029296875, 141.10325622558594, -19.62661361694336, 42.5760498046875, 15.593631744384766, 3.167656898498535, 28.69559669494629, -8.935282707214355, 7.67612361907959, 19.149066925048828, -10.146614074707031, 3.0829355716705322, 0.053641609847545624, -4.676572799682617, 12.992218971252441, 6.981738090515137, 10.575189590454102, 12.231021881103516, -0.46923086047172546, 1.8935983180999756]"
datasources\LDC\wav\4NT3s1610.wav,neutral,one hundred ten,tete a tete,female,"[-450.7938232421875, 151.85546875, -64.44252014160156, 33.39668655395508, 26.533477783203125, -6.058013439178467, 20.214506149291992, -5.2142333984375, 6.385996341705322, 12.353813171386719, -9.229629516601562, 4.985273838043213, -3.051682949066162, -3.4279558658599854, 11.95943546295166, -1.693273901939392, 3.818068742752075, 7.133376121520996, -0.09798000752925873, 11.27324390411377]"
datasources\LDC\wav\4NT3s1660.wav,neutral,september tenth,tete a tete,female,"[-439.28900146484375, 133.60154724121094, -65.79096984863281, 42.1418342590332, 17.6684513092041, -9.31165885925293, 28.397247314453125, -5.682374000549316, 9.09394359588623, 14.517984390258789, -15.652994155883789, 7.467212200164795, 3.3657872676849365, -5.535280704498291, 8.588459968566895, -2.689378499984741, 4.559867858886719, 7.846197128295898, -2.351804256439209, 9.617300033569336]"
datasources\LDC\wav\4NT3s1661.wav,neutral,september tenth,tete a tete,female,"[-499.2691650390625, 123.8174819946289, -49.55601119995117, 43.79266357421875, 18.854108810424805, -6.142794609069824, 28.607763290405273, -1.1386427879333496, 10.583850860595703, 15.796697616577148, -10.205923080444336, 9.073529243469238, 3.3798160552978516, -5.984572887420654, 7.879318714141846, 1.0133978128433228, 9.626296997070312, 12.961522102355957, 1.70481538772583, 9.20527458190918]"
datasources\LDC\wav\4NT3s1662.wav,neutral,september tenth,tete a tete,female,"[-480.5020446777344, 113.26736450195312, -44.389034271240234, 40.7953987121582, 18.591205596923828, -2.257542610168457, 29.177494049072266, -1.1887646913528442, 8.95166301727295, 14.053983688354492, -12.228296279907227, 5.233455657958984, 2.2492189407348633, -6.191822528839111, 6.549788475036621, 0.16418325901031494, 7.331036567687988, 11.660901069641113, 2.6492090225219727, 9.72799015045166]"
datasources\LDC\wav\4NT3s1710.wav,neutral,six thousand six,tete a tete,female,"[-382.58380126953125, 108.88510131835938, -78.56800079345703, 65.70145416259766, 12.609928131103516, -18.343591690063477, 38.519527435302734, -7.6785359382629395, 6.1250691413879395, 12.794483184814453, -18.123743057250977, 11.555085182189941, -0.06788793206214905, -9.728530883789062, 10.67335319519043, -3.262752056121826, 5.892682075500488, 8.627945899963379, -4.77841329574585, 7.112853527069092]"
datasources\LDC\wav\4NT3s1730.wav,neutral,ten thousand four,tete a tete,female,"[-380.15252685546875, 145.3916778564453, -40.34918975830078, 48.724029541015625, 19.68600845336914, -6.1073222160339355, 26.772846221923828, -13.782195091247559, -1.3334429264068604, 14.676959037780762, -13.717636108398438, 2.751649856567383, -0.38386648893356323, -11.139426231384277, 6.915072917938232, 0.3411588966846466, -0.04184418544173241, 4.57515811920166, -2.3609163761138916, 5.372110843658447]"
datasources\LDC\wav\4NT3s1731.wav,neutral,ten thousand four,tete a tete,female,"[-427.33245849609375, 137.32980346679688, -44.07559585571289, 48.845787048339844, 26.558292388916016, -4.356350898742676, 24.75891876220703, -8.555159568786621, 1.7366704940795898, 13.07397747039795, -10.938689231872559, 5.699794769287109, 0.9835083484649658, -7.177828788757324, 9.845864295959473, 1.4130338430404663, 2.6217546463012695, 7.925891876220703, -0.5031659007072449, 4.012607097625732]"
datasources\LDC\wav\4NT3s1770.wav,neutral,three hundred two,tete a tete,female,"[-424.01251220703125, 124.22298431396484, -42.62941360473633, 33.60892868041992, 26.639421463012695, 6.569793224334717, 26.364057540893555, -3.516754627227783, 7.926324844360352, 17.660062789916992, -5.241953372955322, 6.567698001861572, 2.811554193496704, -5.302107810974121, 4.0762481689453125, -3.1636178493499756, 2.022275924682617, 5.563013076782227, -2.2472264766693115, 3.7905030250549316]"
datasources\LDC\wav\4NT3s1771.wav,neutral,three hundred two,tete a tete,female,"[-436.5757751464844, 133.41734313964844, -42.70352554321289, 38.08667755126953, 24.5771541595459, 3.2234249114990234, 28.569164276123047, -2.9339613914489746, 9.113633155822754, 18.536972045898438, -6.910229682922363, 7.451329231262207, 4.006917953491211, -5.206491947174072, 6.067726135253906, -0.1624315232038498, 4.998069763183594, 6.262171745300293, -3.60162615776062, 2.4572432041168213]"
datasources\LDC\wav\4NT3s1790.wav,neutral,three thousand two,tete a tete,female,"[-406.3858642578125, 138.34597778320312, -75.39448547363281, 48.69607162475586, 32.41140365600586, -4.452916145324707, 26.4262638092041, -10.224565505981445, 5.845231056213379, 16.979305267333984, -13.121370315551758, 6.19682502746582, 3.1038615703582764, -3.7357709407806396, 9.00164794921875, -4.295381546020508, 3.069669008255005, 6.800239562988281, -5.255910396575928, 5.486889839172363]"
datasources\LDC\wav\4NT3s1810.wav,neutral,two hundred twelve,tete a tete,female,"[-380.8040771484375, 133.1093292236328, -48.74919891357422, 42.73776626586914, 25.96072006225586, -3.6070659160614014, 24.73523712158203, -8.352230072021484, 1.9046152830123901, 16.935314178466797, -8.572060585021973, 4.060225009918213, 3.4809627532958984, -4.741973876953125, 5.156551837921143, -4.043148517608643, 2.3295466899871826, 8.518351554870605, -3.2546401023864746, 3.263232469558716]"
datasources\LDC\wav\4NT3s1840.wav,neutral,two thousand one,tete a tete,female,"[-523.66748046875, 131.0789794921875, -32.29579544067383, 42.49992752075195, 24.217529296875, 0.009018152952194214, 24.701839447021484, -3.0131351947784424, 8.356365203857422, 17.528961181640625, -5.280868053436279, 6.932731628417969, 0.42805954813957214, -6.359778881072998, 11.58510971069336, 9.134721755981445, 14.590322494506836, 16.789588928222656, 1.4056811332702637, 0.9995591044425964]"
datasources\LDC\wav\4NT3s2790.wav,neutral,five thousand four,tete a tete,female,"[-432.7419738769531, 158.33807373046875, -62.906864166259766, 45.05849838256836, 13.704068183898926, -11.64154052734375, 29.174392700195312, -16.022624969482422, 2.341892957687378, 19.296422958374023, -12.702463150024414, 8.74838638305664, 3.3717451095581055, -8.07913589477539, 9.07907485961914, -1.2457587718963623, 5.188569068908691, 9.437836647033691, -3.2776894569396973, 7.4953718185424805]"
datasources\LDC\wav\4NT3s3050.wav,neutral,april seventeenth,tete a tete,female,"[-589.5890502929688, 138.69125366210938, -76.18887329101562, 57.91809844970703, 22.97736358642578, -10.221881866455078, 30.760244369506836, -10.719179153442383, 6.755824089050293, 14.067513465881348, -9.516824722290039, 17.406063079833984, 1.5655211210250854, -6.056906223297119, 11.468887329101562, -1.4922544956207275, 12.785754203796387, 14.603296279907227, 1.1591428518295288, 12.04698657989502]"
datasources\LDC\wav\4NT3s3051.wav,neutral,april seventeenth,tete a tete,female,"[-555.3442993164062, 139.97848510742188, -80.19883728027344, 52.62049865722656, 21.646642684936523, -11.573333740234375, 25.586925506591797, -14.046714782714844, 8.346014022827148, 12.687978744506836, -15.330601692199707, 14.320903778076172, 0.8399235606193542, -6.063072204589844, 15.276796340942383, 4.492315292358398, 16.132747650146484, 13.577216148376465, -2.821739673614502, 7.8839945793151855]"
datasources\LDC\wav\4NT3s3052.wav,neutral,april seventeenth,tete a tete,female,"[-441.47259521484375, 136.44227600097656, -51.92327117919922, 53.812416076660156, 28.07032012939453, 3.832882881164551, 34.47792053222656, -10.446467399597168, 2.2876412868499756, 11.316649436950684, -14.133180618286133, 11.722643852233887, 3.5248899459838867, -12.467277526855469, 2.062657356262207, -2.366262435913086, 6.8194451332092285, 8.08147144317627, -3.196887731552124, 4.245226860046387]"
datasources\LDC\wav\4NT3s3280.wav,neutral,june twenty-sixth,tete a tete,female,"[-462.0875244140625, 115.3194351196289, -63.62997817993164, 43.0831413269043, 19.81079864501953, -5.824395179748535, 33.42086410522461, -1.5327880382537842, 3.940267562866211, 11.531949996948242, -10.046929359436035, 10.684426307678223, 4.1840972900390625, -5.365608215332031, 7.4244866371154785, -2.2322115898132324, 4.718569278717041, 7.008158206939697, -4.329361915588379, 5.640057563781738]"
datasources\LDC\wav\4NT3s3281.wav,neutral,june twenty-sixth,tete a tete,female,"[-423.46942138671875, 114.43997192382812, -65.83587646484375, 44.96091842651367, 19.912464141845703, -5.4349565505981445, 35.45508575439453, -0.8548359870910645, 3.25046443939209, 10.284051895141602, -9.2748384475708, 9.306745529174805, -1.3075058460235596, -6.002873420715332, 9.870144844055176, -1.6990054845809937, 6.872358322143555, 8.61453628540039, -4.5599212646484375, 5.270070552825928]"
datasources\LDC\wav\4NT3s3282.wav,neutral,june twenty-sixth,tete a tete,female,"[-434.1636047363281, 115.56840515136719, -60.446136474609375, 41.37199401855469, 21.479427337646484, -2.410897970199585, 33.10146713256836, -0.8581550121307373, 5.385074615478516, 11.759283065795898, -9.585308074951172, 9.426172256469727, 0.9898806810379028, -6.584746837615967, 10.572504997253418, 2.9122631549835205, 7.620236873626709, 8.542449951171875, -3.633531332015991, 2.091177225112915]"
datasources\LDC\wav\4NT3s3340.wav,neutral,march twenty-fourth,tete a tete,female,"[-453.442626953125, 155.8536376953125, -79.02420043945312, 37.023468017578125, 19.954853057861328, -8.489456176757812, 24.482017517089844, -18.21182632446289, 4.629132270812988, 22.067049026489258, -13.1860990524292, 4.897246837615967, 3.103729248046875, -5.609252452850342, 6.930423259735107, -3.28786563873291, 7.077783584594727, 9.443172454833984, -3.2668468952178955, 9.78625774383545]"
datasources\LDC\wav\4NT3s3341.wav,neutral,march twenty-fourth,tete a tete,female,"[-446.15447998046875, 149.32037353515625, -59.18561935424805, 46.82276153564453, 19.842443466186523, -8.770536422729492, 27.61831283569336, -12.966451644897461, 3.3765788078308105, 18.900667190551758, -12.181042671203613, 5.611757278442383, 3.159154176712036, -4.738483905792236, 9.85617446899414, -0.26896634697914124, 6.944825172424316, 11.971026420593262, -1.092223882675171, 2.867100954055786]"
