,modality,emotion,statement,gender,mfcc
datasources\RAVDESS\RAVDESS_DATA\Audio_Speech_Actors_01-24\Actor_15\03-01-03-01-01-01-15.wav,audio-only,happy,Kids are talking by the door,male,"[-640.6614990234375, 83.27213287353516, 12.356410026550293, 3.9329209327697754, -0.40961045026779175, 17.354228973388672, 7.685965538024902, 5.469465732574463, 0.46457165479660034, 4.651103496551514, 3.776519775390625, 2.247945547103882, 0.7408151626586914, -0.2893104553222656, -1.2114527225494385, 0.08661985397338867, -0.18996381759643555, -3.029198169708252, 1.7970119714736938, 3.2431671619415283]"
datasources\RAVDESS\RAVDESS_DATA\Audio_Speech_Actors_01-24\Actor_15\03-01-03-01-01-02-15.wav,audio-only,happy,Kids are talking by the door,male,"[-630.1439819335938, 81.61467742919922, 11.718592643737793, 8.222490310668945, 0.9338182210922241, 18.52621078491211, 7.278411388397217, 4.581854343414307, 2.3785135746002197, 5.737639427185059, 2.8798441886901855, 2.6292526721954346, 3.2561261653900146, 2.312148094177246, 0.14628252387046814, -0.2922617197036743, 1.3079884052276611, -4.005969047546387, 2.380113124847412, 5.417015552520752]"
datasources\RAVDESS\RAVDESS_DATA\Audio_Speech_Actors_01-24\Actor_15\03-01-03-01-02-01-15.wav,audio-only,happy,Dogs are sitting by the door,male,"[-627.9942626953125, 83.31501007080078, 14.393068313598633, 6.2837724685668945, -0.5630824565887451, 17.54916763305664, 7.453511714935303, 9.141275405883789, 4.994322299957275, 4.608882904052734, 4.028737545013428, 2.9474098682403564, 2.5384743213653564, 1.225219488143921, -1.4251965284347534, 0.19732464849948883, 0.22859035432338715, -1.883028507232666, 2.120884656906128, 2.0220727920532227]"
datasources\RAVDESS\RAVDESS_DATA\Audio_Speech_Actors_01-24\Actor_15\03-01-03-01-02-02-15.wav,audio-only,happy,Dogs are sitting by the door,male,"[-627.1508178710938, 84.91240692138672, 11.643444061279297, 8.533859252929688, -2.8481948375701904, 18.486528396606445, 8.482850074768066, 8.473938941955566, 2.4814891815185547, 4.490160942077637, 1.8131723403930664, 2.5436177253723145, 2.780045509338379, 1.439599633216858, -2.339232921600342, -0.6669305562973022, 0.9688428044319153, -3.7037723064422607, 0.19766391813755035, 2.107771396636963]"
datasources\RAVDESS\RAVDESS_DATA\Audio_Speech_Actors_01-24\Actor_15\03-01-03-02-01-01-15.wav,audio-only,happy,Kids are talking by the door,male,"[-555.2894287109375, 71.05799865722656, 0.3243820071220398, 11.0961332321167, 1.9337395429611206, 18.923274993896484, 8.644880294799805, 6.15688419342041, 2.8332297801971436, 8.670297622680664, 3.6814804077148438, 2.8226661682128906, 3.6693334579467773, 4.136940956115723, 1.5564754009246826, 1.8217862844467163, 1.6379117965698242, 0.3108265995979309, 2.944526433944702, 6.271976470947266]"
datasources\RAVDESS\RAVDESS_DATA\Audio_Speech_Actors_01-24\Actor_15\03-01-03-02-01-02-15.wav,audio-only,happy,Kids are talking by the door,male,"[-571.6233520507812, 86.11890411376953, 6.66330623626709, 3.3929219245910645, -1.960031509399414, 18.712976455688477, 11.041446685791016, 4.84536075592041, 0.4343991279602051, 6.714232444763184, 5.286016941070557, 4.058106422424316, 1.3609936237335205, 1.0043829679489136, -2.2841525077819824, 0.8477416038513184, 1.3910309076309204, -1.9965906143188477, 1.3859206438064575, 3.938577175140381]"
datasources\RAVDESS\RAVDESS_DATA\Audio_Speech_Actors_01-24\Actor_15\03-01-03-02-02-01-15.wav,audio-only,happy,Dogs are sitting by the door,male,"[-522.7979125976562, 78.269775390625, 4.234803199768066, 6.018032073974609, -3.400275468826294, 18.688684463500977, 9.626993179321289, 4.310356140136719, 1.4850034713745117, 6.640427589416504, 3.5779361724853516, 0.9438737034797668, 1.0983275175094604, 1.64790940284729, -3.114593267440796, -1.340153455734253, 0.08434342592954636, -2.2553763389587402, 0.7347670197486877, 4.647711753845215]"
datasources\RAVDESS\RAVDESS_DATA\Audio_Speech_Actors_01-24\Actor_15\03-01-03-02-02-02-15.wav,audio-only,happy,Dogs are sitting by the door,male,"[-583.1101684570312, 79.95870208740234, 1.451913595199585, 3.5952303409576416, -2.292808771133423, 18.231706619262695, 7.553035736083984, 5.1538004875183105, 1.1354596614837646, 4.958096504211426, 3.5671186447143555, 2.17240571975708, 1.2982878684997559, 0.4401762783527374, -3.3845508098602295, -0.5775251984596252, 0.41872602701187134, -2.206725835800171, 0.9446818828582764, 5.1952080726623535]"
datasources\RAVDESS\RAVDESS_DATA\Audio_Speech_Actors_01-24\Actor_15\03-01-04-01-01-01-15.wav,audio-only,sad,Kids are talking by the door,male,"[-637.4921264648438, 78.71077728271484, 10.34255313873291, 13.309393882751465, -0.790363073348999, 21.543004989624023, 6.725677967071533, 4.2841291427612305, 5.339494228363037, 5.1075968742370605, 2.811624765396118, 1.218237280845642, 1.2219758033752441, 2.22713565826416, 0.12335924059152603, -0.7739687561988831, 1.151800513267517, -2.5651814937591553, 1.224824070930481, 3.7385005950927734]"
datasources\RAVDESS\RAVDESS_DATA\Audio_Speech_Actors_01-24\Actor_15\03-01-04-01-01-02-15.wav,audio-only,sad,Kids are talking by the door,male,"[-690.888916015625, 81.62266540527344, 10.524467468261719, 17.690505981445312, -0.1920282244682312, 23.618371963500977, 8.345388412475586, 4.530092239379883, 9.19524097442627, 8.552105903625488, 4.071621417999268, 3.670356512069702, 4.605973243713379, 5.040688991546631, 0.027662215754389763, 1.7815678119659424, 2.9392566680908203, -1.1831796169281006, 2.897742509841919, 5.321878910064697]"
datasources\RAVDESS\RAVDESS_DATA\Audio_Speech_Actors_01-24\Actor_15\03-01-04-01-02-01-15.wav,audio-only,sad,Dogs are sitting by the door,male,"[-646.396240234375, 76.02351379394531, 9.4152250289917, 12.998185157775879, -1.1165086030960083, 18.2420654296875, 8.40389633178711, 7.248339653015137, 6.804993152618408, 5.845043182373047, 3.446124792098999, 3.059724807739258, 2.1666417121887207, 4.180316925048828, 0.5732632279396057, -0.10796646773815155, 1.9163857698440552, -1.199023723602295, 2.13063645362854, 3.9306223392486572]"
datasources\RAVDESS\RAVDESS_DATA\Audio_Speech_Actors_01-24\Actor_15\03-01-04-01-02-02-15.wav,audio-only,sad,Dogs are sitting by the door,male,"[-653.5899047851562, 88.989990234375, 13.844321250915527, 17.257158279418945, -2.1378555297851562, 23.805904388427734, 5.848388195037842, 7.9310526847839355, 7.557386875152588, 7.1309356689453125, 6.093879699707031, 2.8043293952941895, 1.7172263860702515, 2.2653651237487793, -0.20616593956947327, 1.9863773584365845, 1.000701665878296, -2.8175880908966064, 2.7725987434387207, 4.76432466506958]"
datasources\RAVDESS\RAVDESS_DATA\Audio_Speech_Actors_01-24\Actor_15\03-01-04-02-01-01-15.wav,audio-only,sad,Kids are talking by the door,male,"[-598.4011840820312, 67.9710922241211, 8.676051139831543, 10.617008209228516, 1.7224069833755493, 15.092795372009277, 9.270622253417969, 4.201786041259766, 5.850511074066162, 5.887762546539307, 2.259415626525879, 2.2983267307281494, 3.759054183959961, 3.6765573024749756, 0.5733931660652161, -0.8305819034576416, 2.4107162952423096, -1.8451504707336426, 2.056370735168457, 5.207885265350342]"
datasources\RAVDESS\RAVDESS_DATA\Audio_Speech_Actors_01-24\Actor_15\03-01-04-02-01-02-15.wav,audio-only,sad,Kids are talking by the door,male,"[-598.12744140625, 66.91786193847656, 11.071253776550293, 12.172563552856445, 0.051207683980464935, 15.085795402526855, 7.999485015869141, 5.859715461730957, 4.776667594909668, 7.399082183837891, 4.002249717712402, 1.9914662837982178, 3.5833542346954346, 3.720750331878662, 1.3292884826660156, -0.5093291401863098, 2.710812568664551, -0.9905207753181458, 1.5249531269073486, 5.045298099517822]"
datasources\RAVDESS\RAVDESS_DATA\Audio_Speech_Actors_01-24\Actor_15\03-01-04-02-02-01-15.wav,audio-only,sad,Dogs are sitting by the door,male,"[-618.9480590820312, 77.85694885253906, 2.8374435901641846, 8.957939147949219, -5.7454705238342285, 18.329496383666992, 6.7848310470581055, 3.063486099243164, 4.950584888458252, 7.178099632263184, 3.6378161907196045, -0.6826377511024475, -0.09135928750038147, 3.0040602684020996, -0.5277221202850342, -1.0543673038482666, 0.3169231116771698, -1.857624888420105, 1.1971849203109741, 4.259886741638184]"
datasources\RAVDESS\RAVDESS_DATA\Audio_Speech_Actors_01-24\Actor_15\03-01-04-02-02-02-15.wav,audio-only,sad,Dogs are sitting by the door,male,"[-623.3966674804688, 82.4898910522461, 7.70400857925415, 12.604275703430176, -2.246213436126709, 17.697002410888672, 8.873062133789062, 8.014873504638672, 7.352189064025879, 9.626907348632812, 4.0561676025390625, 3.414278030395508, 1.7831823825836182, 3.604078769683838, 1.0010708570480347, 0.3486780822277069, 2.96479868888855, -0.38007479906082153, 2.7166500091552734, 5.4183173179626465]"
datasources\RAVDESS\RAVDESS_DATA\Audio_Speech_Actors_01-24\Actor_15\03-01-05-01-01-01-15.wav,audio-only,angry,Kids are talking by the door,male,"[-554.8502807617188, 71.06733703613281, 5.9420390129089355, 9.231142044067383, -1.2737642526626587, 18.56105613708496, 6.375640869140625, 1.018371820449829, 0.589898407459259, 4.630323886871338, 3.022921323776245, 1.7499542236328125, 2.03493332862854, 1.884074330329895, -0.4165416359901428, -1.2005774974822998, 0.4024939239025116, -0.4311593174934387, 1.1165128946304321, 2.0417330265045166]"
datasources\RAVDESS\RAVDESS_DATA\Audio_Speech_Actors_01-24\Actor_15\03-01-05-01-01-02-15.wav,audio-only,angry,Kids are talking by the door,male,"[-527.3964233398438, 68.3485336303711, 3.660526752471924, 9.177355766296387, -3.1372246742248535, 17.134668350219727, 3.8714675903320312, -1.4042110443115234, -0.5774948000907898, 4.360167980194092, 0.3101411461830139, -0.68204665184021, 0.14736098051071167, 2.656034469604492, -0.9523085951805115, -1.9105596542358398, 0.5756837129592896, 0.08190719038248062, 0.4446909427642822, 1.3715250492095947]"
datasources\RAVDESS\RAVDESS_DATA\Audio_Speech_Actors_01-24\Actor_15\03-01-05-01-02-01-15.wav,audio-only,angry,Dogs are sitting by the door,male,"[-566.6878662109375, 75.36267852783203, 6.385540008544922, 10.542707443237305, -5.743498802185059, 22.434303283691406, 6.1700592041015625, 3.9962658882141113, 2.3943896293640137, 5.666802406311035, 2.2503750324249268, 2.9516377449035645, 1.9292160272598267, 5.557794570922852, -1.6729247570037842, -0.920948326587677, 3.3854684829711914, 0.7534751296043396, 0.6218221187591553, 2.680162191390991]"
datasources\RAVDESS\RAVDESS_DATA\Audio_Speech_Actors_01-24\Actor_15\03-01-05-01-02-02-15.wav,audio-only,angry,Dogs are sitting by the door,male,"[-519.1986083984375, 62.845584869384766, -1.1851041316986084, 10.652685165405273, -4.479708194732666, 16.334392547607422, 4.489205360412598, -1.1784526109695435, -1.6977319717407227, 5.993352890014648, 0.8922402262687683, -1.8663878440856934, -0.06253203749656677, 3.0806691646575928, -1.745073676109314, -2.550407648086548, 0.17065149545669556, 1.0326476097106934, -0.933140754699707, 1.4809328317642212]"
datasources\RAVDESS\RAVDESS_DATA\Audio_Speech_Actors_01-24\Actor_15\03-01-05-02-01-01-15.wav,audio-only,angry,Kids are talking by the door,male,"[-493.1717834472656, 61.93547439575195, -3.8853819370269775, 5.609213352203369, -2.5787880420684814, 11.212018013000488, 0.5216498970985413, -1.4999780654907227, -3.2196505069732666, 3.7041027545928955, 0.2346840351819992, -1.282682180404663, -1.7793928384780884, 2.0274624824523926, -1.3222757577896118, -3.3099284172058105, -0.8705573678016663, -0.3715032935142517, -0.9490953087806702, -0.0725240707397461]"
datasources\RAVDESS\RAVDESS_DATA\Audio_Speech_Actors_01-24\Actor_15\03-01-05-02-01-02-15.wav,audio-only,angry,Kids are talking by the door,male,"[-464.2007751464844, 64.2276840209961, 0.7040160298347473, 8.360336303710938, -3.3875625133514404, 14.78383731842041, 2.7983028888702393, -4.439969062805176, -2.4723854064941406, 3.418693780899048, -0.9291449785232544, -0.5283578634262085, -0.37597814202308655, 2.3384344577789307, -2.6933047771453857, -3.470644950866699, 0.39651384949684143, -0.8649208545684814, -0.9398095011711121, 1.2549313306808472]"
datasources\RAVDESS\RAVDESS_DATA\Audio_Speech_Actors_01-24\Actor_15\03-01-05-02-02-01-15.wav,audio-only,angry,Dogs are sitting by the door,male,"[-504.158935546875, 63.793575286865234, 1.5180851221084595, 9.535503387451172, -5.03256368637085, 16.26071548461914, 5.717606067657471, 6.544437885284424, 1.4193241596221924, 4.036766052246094, 2.0360357761383057, 2.3924620151519775, -0.418652206659317, 3.4317855834960938, -2.486553192138672, -2.564870595932007, -0.9715896248817444, 0.47808918356895447, 1.3298324346542358, 2.03909969329834]"
datasources\RAVDESS\RAVDESS_DATA\Audio_Speech_Actors_01-24\Actor_15\03-01-05-02-02-02-15.wav,audio-only,angry,Dogs are sitting by the door,male,"[-422.0376281738281, 52.801265716552734, -3.573077917098999, 6.770413875579834, -4.361739158630371, 14.330482482910156, 2.4603664875030518, -1.6403707265853882, -0.722017765045166, 2.055405855178833, -1.3707438707351685, -0.855807900428772, -0.5787312388420105, 2.434269666671753, -2.437126636505127, -3.980937957763672, -1.7267394065856934, -1.4223251342773438, -1.7045032978057861, -0.9080775380134583]"
datasources\RAVDESS\RAVDESS_DATA\Audio_Speech_Actors_01-24\Actor_15\03-01-06-01-01-01-15.wav,audio-only,fearful,Kids are talking by the door,male,"[-640.1849975585938, 70.84243774414062, 11.820338249206543, 19.142562866210938, -0.5739679336547852, 18.10627555847168, 9.036993980407715, 7.577046871185303, 10.274420738220215, 8.75735855102539, 4.7190632820129395, 4.3739094734191895, 4.276564121246338, 5.790061950683594, 0.32502105832099915, -0.15960103273391724, 2.8716516494750977, 0.4641188979148865, 3.194309949874878, 5.570648670196533]"
datasources\RAVDESS\RAVDESS_DATA\Audio_Speech_Actors_01-24\Actor_15\03-01-06-01-01-02-15.wav,audio-only,fearful,Kids are talking by the door,male,"[-595.7926635742188, 71.48802947998047, 6.724571704864502, 18.065414428710938, -3.374614953994751, 16.561281204223633, 4.3290276527404785, 8.88744831085205, 9.884760856628418, 9.315741539001465, 1.1035335063934326, 0.5268180966377258, -2.353620767593384, 1.1385189294815063, -1.191643238067627, -0.46928051114082336, 2.355654716491699, 0.633538544178009, 0.6808891296386719, 3.869677782058716]"
datasources\RAVDESS\RAVDESS_DATA\Audio_Speech_Actors_01-24\Actor_15\03-01-06-01-02-01-15.wav,audio-only,fearful,Dogs are sitting by the door,male,"[-612.7559814453125, 67.05026245117188, 7.072274208068848, 22.59815216064453, -2.406067371368408, 17.727487564086914, 3.6748602390289307, 10.084029197692871, 8.477071762084961, 10.529129028320312, 2.8708131313323975, 2.350260019302368, -1.0169554948806763, 2.4891631603240967, 0.03690554201602936, 0.9194850921630859, 2.7000296115875244, 2.1913623809814453, 1.114922285079956, 4.230424880981445]"
datasources\RAVDESS\RAVDESS_DATA\Audio_Speech_Actors_01-24\Actor_15\03-01-06-01-02-02-15.wav,audio-only,fearful,Dogs are sitting by the door,male,"[-563.3538208007812, 84.1100082397461, -9.113797187805176, 23.423330307006836, -7.952378273010254, 17.431970596313477, 1.736219048500061, 6.472553730010986, 7.546931743621826, 6.626512050628662, 1.89397132396698, -0.9987468123435974, -4.52579927444458, -0.9571407437324524, -5.350852012634277, -3.824164867401123, 0.516511082649231, -2.658015727996826, -0.33341050148010254, 1.500199794769287]"
datasources\RAVDESS\RAVDESS_DATA\Audio_Speech_Actors_01-24\Actor_15\03-01-06-02-01-01-15.wav,audio-only,fearful,Kids are talking by the door,male,"[-524.2007446289062, 68.4124755859375, -0.040422432124614716, 14.402994155883789, -2.8890419006347656, 19.331928253173828, 7.088954448699951, 5.765880107879639, 2.638115167617798, 7.372315406799316, 4.187443256378174, 1.3886449337005615, 0.5473856329917908, 4.27316427230835, 1.0719341039657593, -1.0245245695114136, 2.248040199279785, 1.3160322904586792, 0.839959979057312, 2.9620072841644287]"
datasources\RAVDESS\RAVDESS_DATA\Audio_Speech_Actors_01-24\Actor_15\03-01-06-02-01-02-15.wav,audio-only,fearful,Kids are talking by the door,male,"[-487.77618408203125, 64.07878112792969, -5.928070545196533, 12.615166664123535, -2.930027484893799, 16.938966751098633, 5.903082370758057, 6.45444917678833, 1.6206039190292358, 6.932333946228027, 1.929154872894287, 0.09309621155261993, -0.3164895176887512, 2.885493516921997, -1.9083281755447388, -1.1659334897994995, 0.540512204170227, -0.9370042085647583, -0.3971180319786072, 3.2140045166015625]"
datasources\RAVDESS\RAVDESS_DATA\Audio_Speech_Actors_01-24\Actor_15\03-01-06-02-02-01-15.wav,audio-only,fearful,Dogs are sitting by the door,male,"[-532.3052368164062, 67.69969177246094, 1.0378719568252563, 12.909934997558594, -4.0858283042907715, 20.500003814697266, 7.513105392456055, 7.340035438537598, 3.967465877532959, 8.934861183166504, 2.276820659637451, 0.5209966897964478, -0.16009116172790527, 2.635145664215088, -0.2676141560077667, -0.2858799695968628, 2.5770370960235596, 0.01726382225751877, -0.10603486746549606, 3.047224283218384]"
datasources\RAVDESS\RAVDESS_DATA\Audio_Speech_Actors_01-24\Actor_15\03-01-06-02-02-02-15.wav,audio-only,fearful,Dogs are sitting by the door,male,"[-502.93597412109375, 65.92379760742188, -1.6954338550567627, 9.937515258789062, -7.057591915130615, 16.733409881591797, 4.251267433166504, 1.9991145133972168, 1.988385558128357, 7.9608306884765625, 1.8789032697677612, -1.9951605796813965, -0.8242034316062927, 2.261680841445923, -1.7595497369766235, -4.3818182945251465, -1.1506294012069702, -0.10006644576787949, 0.011376099660992622, 1.7288050651550293]"
datasources\RAVDESS\RAVDESS_DATA\Audio_Speech_Actors_01-24\Actor_15\03-01-07-01-01-01-15.wav,audio-only,disgust,Kids are talking by the door,male,"[-597.5993041992188, 86.89067077636719, 10.195207595825195, 15.98793888092041, -4.954978942871094, 18.28045082092285, 6.006065368652344, 7.8251729011535645, 5.588325500488281, 7.503769874572754, 2.741554021835327, -1.2012606859207153, -2.752188205718994, 1.6575764417648315, -0.9964508414268494, -3.7235305309295654, -0.16779229044914246, -1.3973703384399414, 0.5307859182357788, 0.047411274164915085]"
