,modality,emotion,statement,gender,mfcc
datasources\RAVDESS\RAVDESS_DATA\Audio_Speech_Actors_01-24\Actor_16\03-01-05-01-02-02-16.wav,audio-only,angry,Dogs are sitting by the door,female,"[-496.0081481933594, 52.371437072753906, -3.497109889984131, 13.48366641998291, 1.574270486831665, 13.375709533691406, -1.8460036516189575, 0.17885784804821014, 0.05800086632370949, 4.3358073234558105, -0.20312991738319397, -6.187621593475342, -7.260555267333984, -0.14353133738040924, -5.295195579528809, -0.9030943512916565, -3.489389657974243, -4.243941307067871, -4.658453941345215, -1.1344003677368164]"
datasources\RAVDESS\RAVDESS_DATA\Audio_Speech_Actors_01-24\Actor_16\03-01-05-02-01-01-16.wav,audio-only,angry,Kids are talking by the door,female,"[-445.8499450683594, 49.63408660888672, -2.0593838691711426, 8.019479751586914, 1.2892403602600098, 12.215015411376953, -5.587690353393555, -4.502789497375488, -2.41853404045105, 3.634709358215332, -2.7616677284240723, -8.079855918884277, -4.754136085510254, -0.10420351475477219, -5.885541915893555, -2.181729555130005, -2.613140821456909, -2.366482973098755, -3.750485420227051, -3.08727765083313]"
datasources\RAVDESS\RAVDESS_DATA\Audio_Speech_Actors_01-24\Actor_16\03-01-05-02-01-02-16.wav,audio-only,angry,Kids are talking by the door,female,"[-412.66644287109375, 48.65324401855469, -6.4418840408325195, 2.3143422603607178, -2.2418253421783447, 9.624651908874512, -7.547238826751709, -7.57330846786499, -2.7361247539520264, 3.978360176086426, -1.295111894607544, -9.079793930053711, -5.69343376159668, -1.7178311347961426, -7.38637113571167, -2.3358466625213623, -2.347644329071045, -5.74607515335083, -4.935790538787842, -2.4887070655822754]"
datasources\RAVDESS\RAVDESS_DATA\Audio_Speech_Actors_01-24\Actor_16\03-01-05-02-02-01-16.wav,audio-only,angry,Dogs are sitting by the door,female,"[-424.0393981933594, 43.997962951660156, -8.811823844909668, 5.075023174285889, -3.647716760635376, 13.605639457702637, -8.556822776794434, -8.870983123779297, -1.7317984104156494, 6.772317409515381, -3.6755266189575195, -6.947186470031738, -6.13463830947876, -1.517701268196106, -7.722451210021973, -0.6053277254104614, -2.8920249938964844, -6.610142230987549, -3.7820098400115967, -2.1451919078826904]"
datasources\RAVDESS\RAVDESS_DATA\Audio_Speech_Actors_01-24\Actor_16\03-01-05-02-02-02-16.wav,audio-only,angry,Dogs are sitting by the door,female,"[-443.56756591796875, 46.20798873901367, -4.828157424926758, 6.782552719116211, -1.721152424812317, 12.187528610229492, -6.839052200317383, -7.586766719818115, -2.6659345626831055, 5.961709976196289, -3.068427801132202, -9.161089897155762, -5.39249324798584, 0.31520554423332214, -6.729384422302246, -2.121338129043579, -2.5956366062164307, -3.757174253463745, -4.217448711395264, -2.6206979751586914]"
datasources\RAVDESS\RAVDESS_DATA\Audio_Speech_Actors_01-24\Actor_16\03-01-06-01-01-01-16.wav,audio-only,fearful,Kids are talking by the door,female,"[-589.382568359375, 62.41944885253906, 3.098114252090454, 6.9250264167785645, 0.09232549369335175, 11.745031356811523, -2.5506746768951416, 1.6119979619979858, 0.8716901540756226, 5.570860862731934, -0.7833945751190186, -10.392813682556152, -10.606902122497559, -1.4868332147598267, -2.6081957817077637, -1.0206934213638306, -2.1836235523223877, -4.245078086853027, -3.9743316173553467, -4.6509552001953125]"
datasources\RAVDESS\RAVDESS_DATA\Audio_Speech_Actors_01-24\Actor_16\03-01-06-01-01-02-16.wav,audio-only,fearful,Kids are talking by the door,female,"[-620.4147338867188, 55.099281311035156, 3.1240346431732178, 11.711832046508789, 1.8244922161102295, 11.757235527038574, -3.020087480545044, 5.473273754119873, 1.6901168823242188, 6.431562900543213, -0.43756353855133057, -6.150294303894043, -8.281081199645996, -0.571983814239502, -1.0211498737335205, -1.119816541671753, -2.4211974143981934, -2.2025058269500732, -2.9504635334014893, -2.9217517375946045]"
datasources\RAVDESS\RAVDESS_DATA\Audio_Speech_Actors_01-24\Actor_16\03-01-06-01-02-01-16.wav,audio-only,fearful,Dogs are sitting by the door,female,"[-597.5694580078125, 55.669673919677734, 2.5881359577178955, 11.708406448364258, 1.6021368503570557, 11.51930046081543, 1.0513511896133423, 6.528674125671387, 3.5488202571868896, 4.74254035949707, -3.7098376750946045, -9.186949729919434, -7.654612064361572, 0.19195020198822021, -4.124330520629883, -2.31988263130188, -0.8839771747589111, -1.244201898574829, -4.446077346801758, -3.732079267501831]"
datasources\RAVDESS\RAVDESS_DATA\Audio_Speech_Actors_01-24\Actor_16\03-01-06-01-02-02-16.wav,audio-only,fearful,Dogs are sitting by the door,female,"[-560.3779907226562, 55.069461822509766, 0.5733223557472229, 10.908223152160645, -2.3720405101776123, 10.065731048583984, -0.37684571743011475, 3.156682252883911, 2.4734857082366943, 5.592153549194336, -2.754873275756836, -11.091495513916016, -9.862482070922852, -0.9171606302261353, -3.3757593631744385, -4.26218318939209, -3.3376691341400146, -3.2607312202453613, -2.710879325866699, -4.398325443267822]"
datasources\RAVDESS\RAVDESS_DATA\Audio_Speech_Actors_01-24\Actor_16\03-01-06-02-01-01-16.wav,audio-only,fearful,Kids are talking by the door,female,"[-409.54864501953125, 56.25114059448242, -12.713373184204102, 0.013844721019268036, -7.385863304138184, 7.499972343444824, -7.846488952636719, -1.7396299839019775, -2.5879933834075928, 3.0362942218780518, -5.254604816436768, -14.35745906829834, -12.868212699890137, -0.894403338432312, -5.777249813079834, -3.5905251502990723, -2.7061116695404053, -5.702126979827881, -5.370754718780518, -7.643184185028076]"
datasources\RAVDESS\RAVDESS_DATA\Audio_Speech_Actors_01-24\Actor_16\03-01-06-02-01-02-16.wav,audio-only,fearful,Kids are talking by the door,female,"[-398.74310302734375, 50.99266052246094, -14.501798629760742, -2.0389418601989746, -9.208322525024414, 7.779001235961914, -6.765883922576904, -2.8803634643554688, -3.6103577613830566, 1.8326687812805176, -7.924366474151611, -14.435240745544434, -10.951695442199707, 0.300643652677536, -5.679965019226074, -4.685482978820801, -2.664553642272949, -5.770424842834473, -6.4278788566589355, -6.457974433898926]"
datasources\RAVDESS\RAVDESS_DATA\Audio_Speech_Actors_01-24\Actor_16\03-01-06-02-02-01-16.wav,audio-only,fearful,Dogs are sitting by the door,female,"[-409.96490478515625, 53.67487716674805, -17.02862548828125, -0.5601639151573181, -10.605338096618652, 9.454839706420898, -7.798966407775879, -6.273031711578369, -2.519294023513794, 5.165642261505127, -5.93882417678833, -14.774823188781738, -13.330352783203125, -2.840010404586792, -6.237030506134033, -2.784604787826538, -3.817347526550293, -6.570799350738525, -6.84138822555542, -6.487952709197998]"
datasources\RAVDESS\RAVDESS_DATA\Audio_Speech_Actors_01-24\Actor_16\03-01-06-02-02-02-16.wav,audio-only,fearful,Dogs are sitting by the door,female,"[-398.2763671875, 52.97442626953125, -12.310999870300293, 0.740175724029541, -11.502099990844727, 9.435511589050293, -8.170086860656738, -3.8805654048919678, -2.000372886657715, 4.134868621826172, -6.367904186248779, -13.056878089904785, -14.19003677368164, -2.5146045684814453, -5.92681360244751, -2.013662576675415, -3.6216866970062256, -5.366066932678223, -5.707913398742676, -6.773707389831543]"
datasources\RAVDESS\RAVDESS_DATA\Audio_Speech_Actors_01-24\Actor_16\03-01-07-01-01-01-16.wav,audio-only,disgust,Kids are talking by the door,female,"[-636.0267333984375, 61.93143081665039, 5.758230209350586, 16.191234588623047, 3.7163431644439697, 11.221431732177734, -3.8810200691223145, 7.392072677612305, 0.2753756642341614, 5.934649467468262, 0.4792112410068512, -5.419490337371826, -6.91986608505249, 0.4600655138492584, -2.2571520805358887, -1.8309364318847656, -3.8169422149658203, -1.0772677659988403, -2.509376049041748, -2.1633646488189697]"
datasources\RAVDESS\RAVDESS_DATA\Audio_Speech_Actors_01-24\Actor_16\03-01-07-01-01-02-16.wav,audio-only,disgust,Kids are talking by the door,female,"[-622.9235229492188, 66.74781036376953, 7.714902877807617, 16.272127151489258, 3.9124257564544678, 9.531526565551758, -5.394616603851318, 6.252018451690674, 2.4187304973602295, 5.805149555206299, -0.34111419320106506, -6.153088569641113, -6.126821517944336, -0.7724825143814087, -3.939373731613159, -1.5704835653305054, -2.590104341506958, -0.8009040355682373, -3.073777675628662, -1.4413129091262817]"
datasources\RAVDESS\RAVDESS_DATA\Audio_Speech_Actors_01-24\Actor_16\03-01-07-01-02-01-16.wav,audio-only,disgust,Dogs are sitting by the door,female,"[-644.00634765625, 56.584007263183594, 4.941771507263184, 14.992340087890625, 3.226097822189331, 14.93552017211914, 1.7947462797164917, 8.018316268920898, -2.460176467895508, -0.9830079078674316, -2.949338674545288, -3.4335596561431885, -3.6541638374328613, -2.640634059906006, -5.006283760070801, -0.8164841532707214, 0.7461733222007751, -4.0687994956970215, -5.835008144378662, -0.9172558784484863]"
datasources\RAVDESS\RAVDESS_DATA\Audio_Speech_Actors_01-24\Actor_16\03-01-07-01-02-02-16.wav,audio-only,disgust,Dogs are sitting by the door,female,"[-593.5130615234375, 57.09599304199219, 7.14966344833374, 14.5077486038208, 2.594623565673828, 11.207965850830078, 3.3799729347229004, 5.478122234344482, 1.401715874671936, 3.653221845626831, -1.9352834224700928, -4.422877311706543, -3.942790985107422, -0.6820067167282104, -4.512299537658691, -2.625533103942871, -0.4707771837711334, -2.2928578853607178, -3.6658430099487305, -0.6551499962806702]"
datasources\RAVDESS\RAVDESS_DATA\Audio_Speech_Actors_01-24\Actor_16\03-01-07-02-01-01-16.wav,audio-only,disgust,Kids are talking by the door,female,"[-597.6025390625, 66.54315948486328, 7.408493518829346, 19.5114803314209, 3.168307065963745, 14.570871353149414, -2.0313456058502197, 5.7082929611206055, 3.1734514236450195, 6.108982086181641, -1.56092369556427, -9.296683311462402, -8.34363079071045, -1.5400234460830688, -5.365076065063477, -1.1760765314102173, -3.16365647315979, -3.164003849029541, -2.5365700721740723, -1.1802494525909424]"
datasources\RAVDESS\RAVDESS_DATA\Audio_Speech_Actors_01-24\Actor_16\03-01-07-02-01-02-16.wav,audio-only,disgust,Kids are talking by the door,female,"[-567.8748168945312, 60.8010368347168, 4.733589172363281, 14.56005859375, 4.097964763641357, 15.066263198852539, -5.4251251220703125, 3.9176840782165527, -0.12453022599220276, 7.413375377655029, -0.5057101845741272, -7.8768181800842285, -8.035466194152832, -1.9530885219573975, -3.1656572818756104, -1.0985870361328125, -3.737410306930542, -2.701596260070801, -1.8501954078674316, -1.904852032661438]"
datasources\RAVDESS\RAVDESS_DATA\Audio_Speech_Actors_01-24\Actor_16\03-01-07-02-02-01-16.wav,audio-only,disgust,Dogs are sitting by the door,female,"[-576.2261962890625, 57.35613250732422, 6.909710884094238, 23.728845596313477, 1.012010931968689, 18.39725685119629, 0.8837316036224365, 5.443501949310303, 0.20352959632873535, 8.50328254699707, -1.0592511892318726, -9.864782333374023, -5.598853588104248, -1.1376440525054932, -4.063164710998535, -0.6082793474197388, -4.3484063148498535, -2.311164617538452, -3.9759442806243896, -2.714193820953369]"
datasources\RAVDESS\RAVDESS_DATA\Audio_Speech_Actors_01-24\Actor_16\03-01-07-02-02-02-16.wav,audio-only,disgust,Dogs are sitting by the door,female,"[-558.36572265625, 52.01350402832031, 5.126121520996094, 15.875408172607422, -0.5359750390052795, 16.130266189575195, -0.10121592879295349, 3.656315565109253, -3.0326437950134277, 4.415304183959961, -3.139521837234497, -7.351617813110352, -4.774423122406006, -0.9394078254699707, -5.293957233428955, -1.1619752645492554, -1.8588597774505615, -3.3587281703948975, -4.527206897735596, -2.364365816116333]"
datasources\RAVDESS\RAVDESS_DATA\Audio_Speech_Actors_01-24\Actor_16\03-01-08-01-01-01-16.wav,audio-only,surprised,Kids are talking by the door,female,"[-626.789306640625, 61.911537170410156, 4.481220245361328, 7.203879356384277, 0.5796181559562683, 8.992280006408691, -0.7292259931564331, 3.726722002029419, -0.0986190214753151, 0.4853883385658264, -6.957212924957275, -6.074645042419434, -2.615433931350708, -3.305769920349121, -6.241175651550293, -1.0215857028961182, 0.2127618044614792, -2.4388720989227295, -2.5810623168945312, -2.033186674118042]"
datasources\RAVDESS\RAVDESS_DATA\Audio_Speech_Actors_01-24\Actor_16\03-01-08-01-01-02-16.wav,audio-only,surprised,Kids are talking by the door,female,"[-584.0079956054688, 56.599002838134766, 1.7351678609848022, 8.646224021911621, 0.623572587966919, 8.035765647888184, -0.9133607149124146, 2.3140981197357178, -4.491420745849609, -3.4388551712036133, -4.467477321624756, -3.4468166828155518, -4.611508846282959, -5.455235481262207, -5.6720194816589355, -0.7869840264320374, -1.49504816532135, -3.4868338108062744, -2.691990852355957, -2.5242578983306885]"
datasources\RAVDESS\RAVDESS_DATA\Audio_Speech_Actors_01-24\Actor_16\03-01-08-01-02-01-16.wav,audio-only,surprised,Dogs are sitting by the door,female,"[-579.384521484375, 52.83859634399414, 1.8916152715682983, 9.120593070983887, -0.2839641273021698, 9.020907402038574, -2.8393354415893555, 3.4436662197113037, -0.14034728705883026, 1.4110010862350464, -7.231356143951416, -6.065197467803955, -3.7844903469085693, -2.0243124961853027, -6.462916374206543, -3.1004652976989746, -1.6403812170028687, -2.59751296043396, -3.75539493560791, -3.3426380157470703]"
datasources\RAVDESS\RAVDESS_DATA\Audio_Speech_Actors_01-24\Actor_16\03-01-08-01-02-02-16.wav,audio-only,surprised,Dogs are sitting by the door,female,"[-543.888427734375, 49.00137710571289, -0.6736361384391785, 8.37116527557373, -1.0993690490722656, 8.856618881225586, 0.5614345073699951, 3.219939708709717, -6.1667799949646, -3.3996260166168213, -4.9339165687561035, -4.692652702331543, -4.668772220611572, -4.767446041107178, -6.425364017486572, -0.8315983414649963, -2.2473738193511963, -3.4230737686157227, -4.352809906005859, -3.5917205810546875]"
datasources\RAVDESS\RAVDESS_DATA\Audio_Speech_Actors_01-24\Actor_16\03-01-08-02-01-01-16.wav,audio-only,surprised,Kids are talking by the door,female,"[-582.3554077148438, 60.221527099609375, 4.4262285232543945, 3.953000783920288, 0.4496743083000183, 6.220664978027344, -4.548476219177246, 5.165687561035156, 0.2957315146923065, 0.17204250395298004, -6.4575371742248535, -7.49021577835083, -4.3137102127075195, -2.1346559524536133, -7.791050910949707, -4.0297346115112305, 0.207825168967247, -1.599340796470642, -4.000190258026123, -2.7067666053771973]"
datasources\RAVDESS\RAVDESS_DATA\Audio_Speech_Actors_01-24\Actor_16\03-01-08-02-01-02-16.wav,audio-only,surprised,Kids are talking by the door,female,"[-555.8115844726562, 59.18236541748047, 1.6089249849319458, 7.897818088531494, -0.19623124599456787, 9.40175724029541, -3.3762924671173096, 1.0187593698501587, -4.261480808258057, -1.2985210418701172, -4.476386070251465, -5.877353191375732, -4.070529460906982, -2.7783610820770264, -5.435385704040527, -0.5063263773918152, -1.4680379629135132, -4.577068328857422, -4.006165981292725, -2.2020187377929688]"
datasources\RAVDESS\RAVDESS_DATA\Audio_Speech_Actors_01-24\Actor_16\03-01-08-02-02-01-16.wav,audio-only,surprised,Dogs are sitting by the door,female,"[-526.7449340820312, 55.915740966796875, 1.6614038944244385, 6.9323954582214355, -5.62844181060791, 10.8548583984375, -2.232957124710083, 2.5866034030914307, -3.7542779445648193, 2.1041338443756104, -8.11239242553711, -7.480644226074219, -5.910820484161377, -2.131415367126465, -7.09740686416626, -2.6127560138702393, -2.824183940887451, -4.191587924957275, -4.225029945373535, -4.156553745269775]"
datasources\RAVDESS\RAVDESS_DATA\Audio_Speech_Actors_01-24\Actor_16\03-01-08-02-02-02-16.wav,audio-only,surprised,Dogs are sitting by the door,female,"[-547.5691528320312, 51.861358642578125, 1.4802650213241577, 7.526856899261475, -3.8109235763549805, 9.575629234313965, -0.9262858629226685, 1.8865795135498047, -3.7999942302703857, -0.5854215621948242, -7.620107650756836, -6.050258636474609, -5.066980361938477, -4.315395355224609, -6.660149097442627, -1.6178572177886963, -2.8750884532928467, -5.330560207366943, -4.44158935546875, -3.7366414070129395]"
datasources\RAVDESS\RAVDESS_DATA\Audio_Speech_Actors_01-24\Actor_17\03-01-01-01-01-01-17.wav,audio-only,neutral,Kids are talking by the door,male,"[-664.6661987304688, 79.29345703125, 16.198490142822266, 21.167072296142578, 4.042129993438721, 22.96912956237793, 5.0025315284729, 4.11552095413208, 12.184350967407227, 13.62120246887207, 10.593838691711426, 1.0420740842819214, 2.965711832046509, 3.743845224380493, 2.3570964336395264, -0.4390413165092468, 2.5833241939544678, -0.12719883024692535, -0.5530692338943481, 4.688676834106445]"
datasources\RAVDESS\RAVDESS_DATA\Audio_Speech_Actors_01-24\Actor_17\03-01-01-01-01-02-17.wav,audio-only,neutral,Kids are talking by the door,male,"[-678.411376953125, 76.04520416259766, 13.355149269104004, 17.592262268066406, 3.882991313934326, 21.734668731689453, 5.710219383239746, 3.7275636196136475, 8.865164756774902, 9.720271110534668, 10.646829605102539, 2.6358885765075684, 1.9237754344940186, 4.929006099700928, 3.5006749629974365, 1.4262346029281616, 2.211730480194092, -0.24618637561798096, 0.31283241510391235, 3.6772289276123047]"
datasources\RAVDESS\RAVDESS_DATA\Audio_Speech_Actors_01-24\Actor_17\03-01-01-01-02-01-17.wav,audio-only,neutral,Dogs are sitting by the door,male,"[-669.6171875, 81.84199523925781, 13.629565238952637, 22.862350463867188, 3.5838677883148193, 23.942794799804688, 3.127551555633545, 2.8909478187561035, 8.678439140319824, 13.497184753417969, 10.347962379455566, 1.4532721042633057, 1.935323715209961, 5.4188385009765625, 4.423489093780518, -0.7621567845344543, 1.788885474205017, -1.229935884475708, -1.0362192392349243, 3.305161237716675]"
