,emotion,statements,situation,gender,mfcc
datasources\LDC_female\wav\7NT1s2771.wav,neutral,six thousand four,conversation,female,"[-453.7066955566406, 112.59078216552734, -34.287227630615234, 51.37338638305664, 14.262368202209473, -6.410951614379883, 28.663135528564453, -6.140335559844971, 4.529601097106934, 12.480764389038086, -7.988600730895996, 11.255160331726074, 1.8990131616592407, -6.924328804016113, 8.069232940673828, 0.10916219651699066, 2.2635204792022705, 1.8391647338867188, -3.4083683490753174, 5.684704780578613]"
datasources\LDC_female\wav\7NT1s2890.wav,neutral,october first,conversation,female,"[-444.1248779296875, 125.49801635742188, -34.947303771972656, 46.971656799316406, 7.468966007232666, -7.747049331665039, 25.612783432006836, -9.974621772766113, 12.12300968170166, 17.932676315307617, -8.907170295715332, 13.317082405090332, 4.281741619110107, -2.6251423358917236, 7.915396690368652, -7.644493103027344, 2.1593945026397705, 5.648554801940918, -4.619233131408691, 5.411895751953125]"
datasources\LDC_female\wav\7NT1s2891.wav,neutral,october first,conversation,female,"[-479.74951171875, 123.20014953613281, -37.348045349121094, 51.05110549926758, 10.663240432739258, -6.5771803855896, 30.2664794921875, -6.536847114562988, 11.370429039001465, 18.513343811035156, -6.386686325073242, 14.042097091674805, 2.9032065868377686, -3.607027769088745, 10.080717086791992, -3.911787748336792, 3.6781203746795654, 6.444506645202637, -2.815044403076172, 6.933355808258057]"
datasources\LDC_female\wav\7NT1s2910.wav,neutral,six hundred four,conversation,female,"[-432.0955505371094, 128.748046875, -37.538818359375, 45.768775939941406, 15.03945541381836, -0.23147207498550415, 31.372888565063477, -7.139582633972168, 5.410856246948242, 10.067436218261719, -12.3533353805542, 9.117379188537598, -1.5431220531463623, -8.425545692443848, 8.328516006469727, -2.135725736618042, 1.0874930620193481, 0.37608903646469116, -5.648444175720215, 6.749112606048584]"
datasources\LDC_female\wav\7NT1s3200.wav,neutral,fifty-seven,conversation,female,"[-459.977294921875, 112.614013671875, -22.643630981445312, 37.07106018066406, 18.262483596801758, 13.5480375289917, 32.72508239746094, -2.9831690788269043, 9.197257995605469, 12.085036277770996, -6.315819263458252, 12.60082721710205, 2.7113773822784424, -5.101168632507324, 7.090970993041992, -1.9471336603164673, 0.8853759169578552, 0.7704793214797974, -3.0592880249023438, 7.830399513244629]"
datasources\LDC_female\wav\7NT1s3201.wav,neutral,fifty-seven,conversation,female,"[-447.6480712890625, 110.43107604980469, -19.202253341674805, 38.378055572509766, 17.15241241455078, 14.23975658416748, 35.13996887207031, -2.691831588745117, 8.443915367126465, 14.827903747558594, -4.36302375793457, 9.433856964111328, 0.45186862349510193, -5.19801139831543, 4.665212631225586, -3.3988027572631836, 2.6888043880462646, 0.4870122969150543, -6.122034549713135, 6.362664222717285]"
datasources\LDC_female\wav\7NT1s3250.wav,neutral,june twenty-first,conversation,female,"[-501.7049255371094, 130.192626953125, -54.22348403930664, 50.46895217895508, 15.09354305267334, 2.4572155475616455, 33.217193603515625, -8.893113136291504, 19.787912368774414, 16.503259658813477, -14.431649208068848, 15.808422088623047, -1.5926493406295776, -8.847250938415527, 9.693868637084961, -5.22909688949585, 3.6899874210357666, 1.429684042930603, -6.174424648284912, 8.718300819396973]"
datasources\LDC_female\wav\7NT1s3251.wav,neutral,june twenty-first,conversation,female,"[-534.4995727539062, 126.2330322265625, -41.172523498535156, 50.68209457397461, 14.352134704589844, 1.8412678241729736, 34.11495590209961, -4.828305244445801, 17.636960983276367, 17.856164932250977, -8.88901424407959, 17.123199462890625, 2.123913049697876, -6.333863735198975, 7.311808109283447, -6.2854838371276855, 4.83881950378418, 3.72772216796875, -6.534098148345947, 6.710481643676758]"
datasources\LDC_female\wav\7NT1s3310.wav,neutral,march twenty-eighth,conversation,female,"[-545.4459838867188, 143.35452270507812, -48.209686279296875, 50.7652587890625, 20.81831169128418, 5.956939697265625, 32.15726852416992, -15.318933486938477, 11.362285614013672, 20.2395076751709, -8.018712997436523, 17.287878036499023, 2.6807940006256104, -7.31348180770874, 10.080155372619629, -3.772796392440796, 1.6906452178955078, 2.6332223415374756, -5.211289882659912, 6.536771297454834]"
datasources\LDC_female\wav\7NT1s3311.wav,neutral,march twenty-eighth,conversation,female,"[-565.451171875, 145.6211700439453, -41.956275939941406, 50.99101257324219, 19.88458251953125, 5.630802154541016, 34.94453811645508, -11.192790985107422, 9.668018341064453, 19.165903091430664, -6.0149245262146, 15.505908012390137, 0.9408265948295593, -6.8286213874816895, 8.66672420501709, -4.4188361167907715, 3.7480103969573975, 4.317991733551025, -3.7431640625, 8.23180866241455]"
datasources\LDC_female\wav\7NT1s3312.wav,neutral,march twenty-eighth,conversation,female,"[-533.1068725585938, 144.8280029296875, -44.13676071166992, 48.95917510986328, 20.735149383544922, 7.120211124420166, 35.326534271240234, -11.382827758789062, 9.610407829284668, 19.842796325683594, -6.756996154785156, 12.434831619262695, -2.9153215885162354, -9.558478355407715, 8.79039478302002, -5.444513320922852, -0.1649484932422638, 2.5246167182922363, -4.884817123413086, 5.495810031890869]"
datasources\LDC_female\wav\7NT1s3380.wav,neutral,may thirty-first,conversation,female,"[-461.66265869140625, 115.279296875, -35.33787536621094, 42.89995574951172, 18.565654754638672, 7.972054481506348, 31.00446128845215, -3.824286460876465, 16.09008026123047, 15.843587875366211, -9.965887069702148, 12.964631080627441, 1.7409849166870117, -8.527860641479492, 5.545259475708008, -2.9441027641296387, 1.4908785820007324, 0.7925506830215454, -3.5015647411346436, 6.774354934692383]"
datasources\LDC_female\wav\7NT1s3381.wav,neutral,may thirty-first,conversation,female,"[-431.06207275390625, 120.6668472290039, -42.72854995727539, 43.621036529541016, 18.76418113708496, 10.833087921142578, 34.414798736572266, -7.131103515625, 14.56344985961914, 14.347201347351074, -12.553165435791016, 12.557387351989746, -0.7858007550239563, -9.320978164672852, 5.659161567687988, -5.801074504852295, 2.3720576763153076, 2.3696155548095703, -5.066025257110596, 7.082372188568115]"
datasources\LDC_female\wav\7NT1s3470.wav,neutral,seventy-five,conversation,female,"[-486.2080383300781, 131.47567749023438, -39.54292678833008, 44.1274528503418, 16.45194435119629, -6.237740516662598, 28.59263801574707, -2.4662585258483887, 4.966919898986816, 12.74345874786377, -4.905490875244141, 11.811891555786133, 0.8472750186920166, -4.815014362335205, 11.892109870910645, 1.7140333652496338, 4.5657806396484375, 5.01529598236084, -4.821051597595215, 4.691983699798584]"
datasources\LDC_female\wav\7NT1s3471.wav,neutral,seventy-five,conversation,female,"[-446.81756591796875, 139.89462280273438, -51.03529357910156, 42.827056884765625, 16.403194427490234, -5.195297718048096, 30.707950592041016, -6.5927886962890625, 2.9085052013397217, 11.42866039276123, -8.419639587402344, 11.210158348083496, -0.45946717262268066, -6.009665012359619, 11.755509376525879, -0.9735458493232727, 2.5452356338500977, 3.079259157180786, -7.070319652557373, 5.209927558898926]"
datasources\LDC_female\wav\7NT1s3540.wav,neutral,sixty-seven,conversation,female,"[-430.00079345703125, 102.08988189697266, -55.46955490112305, 51.720375061035156, 22.370025634765625, 1.831571340560913, 35.03961181640625, -4.133274078369141, 7.630679607391357, 11.345808982849121, -9.73469066619873, 13.820219039916992, 0.24606402218341827, -8.697508811950684, 9.328667640686035, -0.5590863227844238, 0.8355749845504761, -0.7412233352661133, -4.782872200012207, 7.450760364532471]"
datasources\LDC_female\wav\7NT1s3541.wav,neutral,sixty-seven,conversation,female,"[-448.35052490234375, 102.97024536132812, -52.510780334472656, 53.93806076049805, 19.226703643798828, -1.2338407039642334, 37.084598541259766, -2.2353594303131104, 7.3992018699646, 12.380173683166504, -8.617992401123047, 13.389513969421387, 0.39027082920074463, -7.537275791168213, 9.791507720947266, -0.2583637833595276, 1.9430314302444458, -0.49060484766960144, -5.480071544647217, 7.119080066680908]"
datasources\LDC_female\wav\7NT2s0030.wav,neutral,five hundred nine,distant,female,"[-412.3365783691406, 116.02640533447266, -61.57185363769531, 8.60617446899414, 11.422411918640137, -12.708946228027344, 1.010718822479248, -15.994222640991211, 1.229191541671753, 6.097681522369385, -15.046836853027344, 1.6096855401992798, -0.6367800831794739, -9.831637382507324, 2.138073682785034, -3.3549365997314453, -5.424622535705566, -3.937800407409668, -5.936126232147217, -0.2337852269411087]"
datasources\LDC_female\wav\7NT2s0031.wav,neutral,five hundred nine,distant,female,"[-418.13079833984375, 113.06640625, -51.14503860473633, 9.38229751586914, 11.871620178222656, -11.112381935119629, -0.7871031165122986, -16.091856002807617, 1.228250503540039, 6.359630107879639, -13.427881240844727, 1.961789846420288, -0.06668494641780853, -8.635683059692383, 3.259187936782837, -3.2783966064453125, -6.508144378662109, -3.230705738067627, -6.623795986175537, -2.624983787536621]"
datasources\LDC_female\wav\7NT2s0090.wav,neutral,three thousand eight,distant,female,"[-439.89971923828125, 92.87520599365234, -82.88809204101562, 26.08211898803711, 27.055150985717773, -11.448509216308594, 8.497137069702148, -7.756612300872803, 1.6480827331542969, 0.025006182491779327, -13.73757266998291, 10.96928596496582, -2.5205347537994385, -12.791582107543945, 9.600796699523926, -2.8854458332061768, -9.00756549835205, -0.14209534227848053, -4.472269058227539, -0.4938616156578064]"
datasources\LDC_female\wav\7NT2s0091.wav,neutral,three thousand eight,distant,female,"[-457.1542053222656, 86.55142211914062, -68.33421325683594, 24.139739990234375, 27.235145568847656, -8.24462604522705, 5.110381126403809, -6.689014434814453, 1.2270389795303345, -1.249232292175293, -9.179065704345703, 9.902170181274414, -4.442657470703125, -9.657541275024414, 5.766965866088867, -6.466731071472168, -4.616025447845459, -0.2717486619949341, -7.275482177734375, 1.3802698850631714]"
datasources\LDC_female\wav\7NT2s0210.wav,neutral,december eighth,distant,female,"[-246.01467895507812, 113.39356994628906, -84.51422119140625, 35.81151580810547, 17.90532684326172, -13.66965103149414, 19.21759796142578, -9.665191650390625, 3.7244203090667725, 3.1031861305236816, -16.479772567749023, 10.566600799560547, -2.293893337249756, -9.096380233764648, 7.921019077301025, -4.438920974731445, 2.2650575637817383, 4.330862045288086, -4.1089067459106445, 4.7549638748168945]"
datasources\LDC_female\wav\7NT2s0211.wav,neutral,december eighth,distant,female,"[-243.75326538085938, 118.5208969116211, -93.3000717163086, 41.34447479248047, 19.995285034179688, -15.006377220153809, 22.31501579284668, -10.129158020019531, 4.5580830574035645, 4.298080921173096, -18.94731903076172, 10.892590522766113, -1.4708162546157837, -9.922652244567871, 7.368308067321777, -6.230186939239502, 1.0040351152420044, 3.4200966358184814, -5.325319766998291, 4.546672821044922]"
datasources\LDC_female\wav\7NT2s0240.wav,neutral,four thousand four,distant,female,"[-494.2443542480469, 104.47463989257812, -47.94517517089844, 30.98480224609375, 8.323554039001465, -15.412737846374512, 7.308443069458008, -21.884199142456055, -4.401242733001709, 5.606888294219971, -15.529026985168457, 4.287458419799805, -1.9360488653182983, -11.175979614257812, 6.526393890380859, -1.2857561111450195, -3.924337863922119, -0.22815045714378357, -2.5826916694641113, 3.0758016109466553]"
datasources\LDC_female\wav\7NT2s0241.wav,neutral,four thousand four,distant,female,"[-482.9361877441406, 92.29122161865234, -40.50437927246094, 27.836402893066406, 7.280294895172119, -16.227441787719727, 4.660412311553955, -16.61076545715332, -3.75640869140625, 2.1886000633239746, -12.782272338867188, 4.68824577331543, -3.9812090396881104, -11.153428077697754, 6.595359802246094, 0.702419102191925, -1.9133007526397705, 0.21468576788902283, -0.8564721941947937, 4.9280686378479]"
datasources\LDC_female\wav\7NT2s0430.wav,neutral,eight thousand twelve,distant,female,"[-414.0677795410156, 94.28848266601562, -66.71923828125, 25.6324405670166, 17.90260124206543, -14.718113899230957, 0.904821515083313, -17.521013259887695, 2.7090225219726562, 6.295022964477539, -14.39781379699707, 6.694677352905273, -0.399215430021286, -10.925106048583984, 3.8991501331329346, -2.572059154510498, -3.8061392307281494, -4.723456382751465, -7.323490142822266, 3.007445812225342]"
datasources\LDC_female\wav\7NT2s0431.wav,neutral,eight thousand twelve,distant,female,"[-421.6794128417969, 95.56007385253906, -64.41737365722656, 31.22766876220703, 17.37232780456543, -20.42681312561035, -0.6113200187683105, -17.632776260375977, 0.5607365369796753, 5.980087757110596, -13.792028427124023, 7.246212482452393, 2.6913604736328125, -8.828337669372559, 2.542236566543579, -2.3155436515808105, -1.8793412446975708, -5.042242527008057, -7.548619270324707, 4.270626544952393]"
datasources\LDC_female\wav\7NT2s0510.wav,neutral,three hundred eight,distant,female,"[-497.3799133300781, 102.79298400878906, -67.36793518066406, 23.908117294311523, 28.271099090576172, -4.972105503082275, 11.212265014648438, -4.483367443084717, 2.6200144290924072, 2.2713277339935303, -12.633715629577637, 5.669857978820801, -0.5949591994285583, -9.447895050048828, 3.932450771331787, -1.097895860671997, -3.313735008239746, -2.7882375717163086, -3.9022626876831055, 2.2226006984710693]"
datasources\LDC_female\wav\7NT2s0511.wav,neutral,three hundred eight,distant,female,"[-520.140869140625, 118.15628051757812, -77.1089859008789, 28.391456604003906, 27.85260009765625, -4.795085906982422, 15.9651517868042, -6.7844719886779785, 4.20518684387207, 2.261913776397705, -14.936711311340332, 9.70467472076416, -2.8963820934295654, -11.483665466308594, 8.300216674804688, -2.9639604091644287, -3.5843820571899414, -0.20614026486873627, -5.661787986755371, 3.595438003540039]"
datasources\LDC_female\wav\7NT2s0920.wav,neutral,november sixth,distant,female,"[-461.6772155761719, 97.466796875, -69.79594421386719, 28.732112884521484, 14.445274353027344, -16.273094177246094, 9.925702095031738, -7.726712226867676, 5.436604976654053, 1.462985634803772, -15.068825721740723, 9.091066360473633, -3.8509018421173096, -8.669371604919434, 9.712545394897461, -4.353253364562988, -2.23334002494812, 2.015308141708374, -5.056168079376221, 3.897865056991577]"
datasources\LDC_female\wav\7NT2s0921.wav,neutral,november sixth,distant,female,"[-451.93792724609375, 85.75004577636719, -66.77813720703125, 30.789575576782227, 12.846281051635742, -11.864696502685547, 13.300345420837402, -10.713831901550293, 5.215759754180908, 2.8608288764953613, -16.160171508789062, 9.924534797668457, -2.5279338359832764, -10.791563034057617, 7.0999345779418945, -3.7501320838928223, -0.3352988660335541, 1.5793955326080322, -5.747890949249268, 4.824011325836182]"
datasources\LDC_female\wav\7NT2s0960.wav,neutral,eight hundred twelve,distant,female,"[-433.9718017578125, 100.42643737792969, -58.7940559387207, 19.273839950561523, 18.034460067749023, -12.16757869720459, -0.5594935417175293, -16.025114059448242, 2.5904455184936523, 6.660130500793457, -15.462960243225098, 2.1868672370910645, 1.6400681734085083, -9.235421180725098, 0.3269740343093872, -2.192887306213379, -2.04782772064209, -3.791393995285034, -6.773627281188965, 0.8291453123092651]"
